12831;Gerrit van der Veenstraat;;;2;14;1077EC;K;K49;K49b
12831;Gerrit van der Veenstraat;;;16;34;1077ED;K;K49;K49b
12831;Gerrit van der Veenstraat;;;36;46;1077EE;K;K49;K49b
12831;Gerrit van der Veenstraat;;;48;54;1077EG;K;K49;K49b
12831;Gerrit van der Veenstraat;;;56;70;1077EH;K;K49;K49b
12831;Gerrit van der Veenstraat;;;72;74;1077EJ;K;K49;K49b
12831;Gerrit van der Veenstraat;;;76;76;1077EJ;K;K49;K49d
12831;Gerrit van der Veenstraat;;;78;82;1077EK;K;K49;K49d
12831;Gerrit van der Veenstraat;;;84;100;1077EL;K;K49;K49d
12831;Gerrit van der Veenstraat;;;102;106;1077EM;K;K49;K49d
12831;Gerrit van der Veenstraat;;;108;112;1077EN;K;K49;K49d
12831;Gerrit van der Veenstraat;;;114A;118A;1077EP;K;K49;K49d
12831;Gerrit van der Veenstraat;;;120;124;1077ER;K;K49;K49d
12831;Gerrit van der Veenstraat;;;126;134;1077ES;K;K49;K49d
59196;Gerrit van Erkelstraat;1;9;;;1019JW;M;M33;M33b
59196;Gerrit van Erkelstraat;;;2;10;1019JW;M;M33;M33b
58858;Gerrit Versteegstraat;3;29;;;1025MX;N;N74;N74c
58858;Gerrit Versteegstraat;;;4;30;1025MX;N;N74;N74c
60062;Geschutswerf;1;1;;;;A;A09;A09i
60062;Geschutswerf;3;95;;;1018AW;A;A09;A09i
60062;Geschutswerf;;;14;26;1018BX;A;A09;A09i
12858;Geulstraat;1A;9A;;;1078KW;K;K52;K52b
12858;Geulstraat;15;25;;;1078KX;K;K52;K52b
12858;Geulstraat;27;27;;;;K;K52;K52b
12858;Geulstraat;;;2;18;1078KZ;K;K52;K52b
12858;Geulstraat;;;20;30;1078LA;K;K52;K52b
12866;Geuzenkade;13;21;;;1056KJ;E;E40;E40a
12866;Geuzenkade;23;31;;;1056KK;E;E40;E40a
12866;Geuzenkade;33;41;;;1056KL;E;E40;E40a
12866;Geuzenkade;43;53;;;1056KM;E;E40;E40a
12866;Geuzenkade;55;71;;;1056KN;E;E40;E40a
12866;Geuzenkade;73;91;;;1056KP;E;E40;E40a
12866;Geuzenkade;97A;101D;;;1056LB;E;E40;E40a
12866;Geuzenkade;103A;103C;;;1056LV;E;E40;E40a
12866;Geuzenkade;;;14;22;1056KJ;E;E40;E40a
12866;Geuzenkade;;;24;32;1056KK;E;E40;E40a
12866;Geuzenkade;;;34;42;1056KL;E;E40;E40a
12866;Geuzenkade;;;44;52;1056KM;E;E40;E40a
12866;Geuzenkade;;;54;70;1056KN;E;E40;E40a
12866;Geuzenkade;;;72;90;1056KP;E;E40;E40a
12866;Geuzenkade;;;96A;102D;1056LB;E;E40;E40a
12874;Geuzenstraat;13;15;;;1056JX;E;E40;E40a
12874;Geuzenstraat;17;23;;;1056JZ;E;E40;E40a
12874;Geuzenstraat;25;47;;;1056KA;E;E40;E40a
12874;Geuzenstraat;49;87;;;1056KB;E;E40;E40a
12874;Geuzenstraat;;;4;14;1056KC;E;E40;E40a
12874;Geuzenstraat;;;16;36;1056KD;E;E40;E40a
12874;Geuzenstraat;;;38;56;1056KE;E;E40;E40a
12874;Geuzenstraat;;;58;76;1056KG;E;E40;E40a
12874;Geuzenstraat;;;78;98;1056KH;E;E40;E40a
12882;Gevleweg;45;91;;;1013AX;E;E12;E12a
12882;Gevleweg;101;115;;;1013AJ;E;E12;E12a
12882;Gevleweg;;;44;90;1013AX;E;E12;E12a
12882;Gevleweg;;;100;116;1013AJ;E;E12;E12a
12890;Gibraltarstraat;31;51;;;1055NJ;E;E37;E37f
12890;Gibraltarstraat;55;73;;;1055NK;E;E37;E37f
12890;Gibraltarstraat;75;93;;;1055NL;E;E37;E37f
12890;Gibraltarstraat;95;105;;;1055NM;E;E37;E37f
12890;Gibraltarstraat;;;2;22;1055NN;E;E37;E37f
12890;Gibraltarstraat;;;28;52;1055NP;E;E37;E37f
12890;Gibraltarstraat;;;54;66;1055NR;E;E37;E37f
12890;Gibraltarstraat;;;68A;78A;1055NS;E;E37;E37f
12890;Gibraltarstraat;;;74B;74T;;E;E37;E37f
12890;Gibraltarstraat;;;80;88;1055NT;E;E37;E37f
12904;Giessenburg;1;1;;;1082CV;K;K90;K90c
12904;Giessenburg;;;2;42;1082CW;K;K90;K90c
47791;Gieterij;;;2;42;1021ND;N;N61;N61a
12939;Gietersstraat;1A;57C;;;1015HB;A;A06;A06k
12939;Gietersstraat;;;2A;10A;1015HB;A;A06;A06k
12955;Gijsbrecht van Aemstelstraat;1A;13A;;;1091TA;M;M27;M27b
12955;Gijsbrecht van Aemstelstraat;15;29;;;1091TB;M;M27;M27b
12955;Gijsbrecht van Aemstelstraat;;;2A;32C;1091TC;M;M27;M27b
12963;Gijsbrecht van IJselsteinstraat;9;69;;;1082KE;K;K90;K90a
12963;Gijsbrecht van IJselsteinstraat;71;131;;;1082KG;K;K90;K90a
12963;Gijsbrecht van IJselsteinstraat;133;193;;;1082KH;K;K90;K90a
12963;Gijsbrecht van IJselsteinstraat;195;257;;;1082KJ;K;K90;K90a
58114;Gileppehof;1;7;;;1060PT;F;F84;F84b
58114;Gileppehof;;;2;8;1060PT;F;F84;F84b
12971;Gillis Steltmanstraat;1;39;;;1067NN;F;F78;F78a
12971;Gillis Steltmanstraat;;;2;48;1067NP;F;F78;F78a
12998;Gillis van Ledenberchstraat;1;7;;;1052TV;E;E16;E16a
12998;Gillis van Ledenberchstraat;9;15;;;1052TW;E;E16;E16a
12998;Gillis van Ledenberchstraat;17;27;;;1052TX;E;E16;E16a
12998;Gillis van Ledenberchstraat;29;43;;;1052TZ;E;E16;E16a
12998;Gillis van Ledenberchstraat;45;53;;;1052VA;E;E16;E16a
12998;Gillis van Ledenberchstraat;77;93;;;1052VB;E;E16;E16b
12998;Gillis van Ledenberchstraat;95;107;;;1052VC;E;E16;E16b
12998;Gillis van Ledenberchstraat;109;121;;;1052VD;E;E16;E16b
12998;Gillis van Ledenberchstraat;123;135;;;1052VE;E;E16;E16b
12998;Gillis van Ledenberchstraat;;;2A;22W;1052VG;E;E16;E16c
12998;Gillis van Ledenberchstraat;;;24A;40V;1052VH;E;E16;E16c
12998;Gillis van Ledenberchstraat;;;42;60;1052VJ;E;E16;E16c
12998;Gillis van Ledenberchstraat;;;62A;114K;1052VK;E;E16;E16c
12998;Gillis van Ledenberchstraat;;;116A;134H;1052VL;E;E16;E16c
69916;G.J. Scheurleerpad;3;3;;;1025WM;N;N74;N74b
69916;G.J. Scheurleerpad;;;6;8;1025WM;N;N74;N74b
41629;G.J. Scheurleerweg;15;181;;;1025MZ;N;N74;N74c
41629;G.J. Scheurleerweg;;;12;12;1027AB;N;N73;N73i
41629;G.J. Scheurleerweg;;;48;168;1022KL;N;N74;N74c
13005;Glauberweg;;;4;4;1097JC;M;M55;M55h
64335;Glitterstraat;1;25;;;1103SK;T;T94;T94i
64335;Glitterstraat;;;2;254;1103SK;T;T94;T94i
13021;Gloriantstraat;1;5;;;1055CS;E;E38;E38c
13021;Gloriantstraat;7;11;;;1055CT;E;E38;E38c
13021;Gloriantstraat;13;17;;;1055CV;E;E38;E38c
13021;Gloriantstraat;19;21;;;1055CW;E;E38;E38c
13021;Gloriantstraat;;;2;6;1055CS;E;E38;E38c
13021;Gloriantstraat;;;8;12;1055CT;E;E38;E38c
13021;Gloriantstraat;;;14;18;1055CV;E;E38;E38c
13021;Gloriantstraat;;;20;22;1055CW;E;E38;E38c
64351;Goed Geluimd hof;1;21;;;1103SM;T;T94;T94i
64351;Goed Geluimd hof;;;2;16;1103SM;T;T94;T94i
13048;Goeman Borgesiusstraat;1;11;;;1067LN;F;F78;F78a
13048;Goeman Borgesiusstraat;13;29;;;1067LP;F;F78;F78a
13048;Goeman Borgesiusstraat;31;45;;;1067LR;F;F78;F78a
13048;Goeman Borgesiusstraat;47;63;;;1067LS;F;F78;F78a
13048;Goeman Borgesiusstraat;65;71;;;1067LT;F;F78;F78a
13048;Goeman Borgesiusstraat;73;73;;;1067LT;F;F78;F78b
13048;Goeman Borgesiusstraat;75;89;;;1067LV;F;F78;F78b
13048;Goeman Borgesiusstraat;;;2;12;1067LN;F;F78;F78a
13048;Goeman Borgesiusstraat;;;14;28;1067LP;F;F78;F78a
13048;Goeman Borgesiusstraat;;;30;46;1067LR;F;F78;F78a
13048;Goeman Borgesiusstraat;;;48;62;1067LS;F;F78;F78a
13048;Goeman Borgesiusstraat;;;64;72;1067LT;F;F78;F78a
13048;Goeman Borgesiusstraat;;;74A;74E;1067LT;F;F78;F78b
13048;Goeman Borgesiusstraat;;;76;88;1067LV;F;F78;F78b
13056;Goereestraat;1;27;;;1025NH;N;N63;N63a
13056;Goereestraat;;;2;28;1025NJ;N;N63;N63a
69291;Goldbergersteeg;;;;;;;;
66672;Golfbaanpad;;;;;;;;
13064;Gooiluststraat;1;43;;;1024KW;N;N68;N68f
13064;Gooiluststraat;;;2;44;1024KW;N;N68;N68f
13072;Gooioord;1;1;;;1103CA;T;T94;T94b
13072;Gooioord;3;15;;;1103CA;T;T94;T94c
13072;Gooioord;17A;31B;;;1103CB;T;T94;T94c
13072;Gooioord;33A;49B;;;1103CC;T;T94;T94c
13072;Gooioord;51A;65B;;;1103CD;T;T94;T94c
13072;Gooioord;67;91;;;1103CE;T;T94;T94c
13072;Gooioord;93;109;;;1103CG;T;T94;T94c
13072;Gooioord;111;125;;;1103CH;T;T94;T94c
13072;Gooioord;127;143;;;1103CJ;T;T94;T94c
13072;Gooioord;145;161;;;1103CK;T;T94;T94c
13072;Gooioord;163;187;;;1103CL;T;T94;T94c
13072;Gooioord;189A;211B;;;1103CM;T;T94;T94c
13072;Gooioord;213A;229B;;;1103CN;T;T94;T94c
13072;Gooioord;231A;247B;;;1103CP;T;T94;T94c
13072;Gooioord;249A;273B;;;1103CR;T;T94;T94c
13072;Gooioord;275;291;;;1103CS;T;T94;T94c
13072;Gooioord;293A;307B;;;1103CT;T;T94;T94c
13072;Gooioord;309;325;;;1103CV;T;T94;T94c
13072;Gooioord;327;343;;;1103CW;T;T94;T94c
13072;Gooioord;345A;363B;;;1103CX;T;T94;T94c
13072;Gooioord;;;2;16;1103CA;T;T94;T94c
13072;Gooioord;;;18;30;1103CB;T;T94;T94c
13072;Gooioord;;;32;48;1103CC;T;T94;T94c
13072;Gooioord;;;50;66;1103CD;T;T94;T94c
13072;Gooioord;;;68;90;1103CE;T;T94;T94c
13072;Gooioord;;;92;108;1103CG;T;T94;T94c
13072;Gooioord;;;110A;126B;1103CH;T;T94;T94c
13072;Gooioord;;;128;144;1103CJ;T;T94;T94c
13072;Gooioord;;;146;162;1103CK;T;T94;T94c
13072;Gooioord;;;164;186;1103CL;T;T94;T94c
13072;Gooioord;;;188A;212B;1103CM;T;T94;T94c
13072;Gooioord;;;214A;230B;1103CN;T;T94;T94c
13072;Gooioord;;;232;246;1103CP;T;T94;T94c
13072;Gooioord;;;248;272;1103CR;T;T94;T94c
13072;Gooioord;;;274;290;1103CS;T;T94;T94c
13072;Gooioord;;;292A;308B;1103CT;T;T94;T94c
13072;Gooioord;;;310;324;1103CV;T;T94;T94c
13072;Gooioord;;;326;342;1103CW;T;T94;T94c
13072;Gooioord;;;344;362;1103CX;T;T94;T94c
62294;Gooise Kant;1;31;;;1104MM;T;T94;T94l
62294;Gooise Kant;;;2;12;1104MM;T;T94;T94l
13080;Gooiseweg;11;11;;;1097ST;M;M55;M55e
13080;Gooiseweg;51;51;;;1103BZ;T;T94;T94b
13080;Gooiseweg;;;10;10;1097ST;M;M55;M55c
13080;Gooiseweg;;;50;50;1102BZ;T;T93;T93k
13099;Gordijnensteeg;1;27;;;1012BT;A;A00;A00c
13099;Gordijnensteeg;;;2A;4B;1012BT;A;A00;A00c
13102;Gorontalostraat;3A;19H;;;1095TL;M;M32;M32a
13102;Gorontalostraat;21A;37F;;;1095TM;M;M32;M32a
13102;Gorontalostraat;39A;49F;;;1095TN;M;M32;M32a
13102;Gorontalostraat;211;257;;;1095WE;M;M32;M32a
13102;Gorontalostraat;;;2A;14D;1095TP;M;M32;M32a
13102;Gorontalostraat;;;16A;24D;1095TR;M;M32;M32a
13110;Gorsstraat;1A;25A;;;1069VX;F;F83;F83a
13110;Gorsstraat;;;2;26;1069VX;F;F83;F83a
59897;Gosschalklaan;7;7;;;1014DC;E;E13;E13g
59897;Gosschalklaan;;;6;14;1014DC;E;E13;E13g
62561;Goudbalpad;1;39;;;1036KG;N;N65;N65d
62561;Goudbalpad;;;2;44;1036KH;N;N65;N65d
43087;Gouden Leeuw;105;123;;;1103KA;T;T94;T94j
43087;Gouden Leeuw;125;143;;;1103KB;T;T94;T94j
43087;Gouden Leeuw;145;159;;;1103KC;T;T94;T94j
43087;Gouden Leeuw;207;229;;;1103KD;T;T94;T94j
43087;Gouden Leeuw;231;253;;;1103KE;T;T94;T94j
43087;Gouden Leeuw;305;329;;;1103KG;T;T94;T94j
43087;Gouden Leeuw;331;355;;;1103KH;T;T94;T94j
43087;Gouden Leeuw;405;423;;;1103KJ;T;T94;T94j
43087;Gouden Leeuw;425;447;;;1103KK;T;T94;T94j
43087;Gouden Leeuw;505;523;;;1103KL;T;T94;T94j
43087;Gouden Leeuw;525;537;;;1103KM;T;T94;T94j
43087;Gouden Leeuw;605;633;;;1103KN;T;T94;T94j
43087;Gouden Leeuw;705;729;;;1103KP;T;T94;T94j
43087;Gouden Leeuw;731;749;;;1103KR;T;T94;T94j
43087;Gouden Leeuw;805;829;;;1103KS;T;T94;T94j
43087;Gouden Leeuw;831;855;;;1103KT;T;T94;T94j
43087;Gouden Leeuw;901;919;;;1103KV;T;T94;T94j
43087;Gouden Leeuw;921;933;;;1103KW;T;T94;T94j
43087;Gouden Leeuw;1005;1019;;;1103KX;T;T94;T94j
43087;Gouden Leeuw;1021;1039;;;1103KZ;T;T94;T94j
43087;Gouden Leeuw;;;100;124;1103KA;T;T94;T94j
43087;Gouden Leeuw;;;126;144;1103KB;T;T94;T94j
43087;Gouden Leeuw;;;146;160;1103KC;T;T94;T94j
43087;Gouden Leeuw;;;206;228;1103KD;T;T94;T94j
43087;Gouden Leeuw;;;230;254;1103KE;T;T94;T94j
43087;Gouden Leeuw;;;306;328;1103KG;T;T94;T94j
43087;Gouden Leeuw;;;330;354;1103KH;T;T94;T94j
43087;Gouden Leeuw;;;406;422;1103KJ;T;T94;T94j
43087;Gouden Leeuw;;;426;448;1103KK;T;T94;T94j
43087;Gouden Leeuw;;;506;522;1103KL;T;T94;T94j
43087;Gouden Leeuw;;;526;540;1103KM;T;T94;T94j
43087;Gouden Leeuw;;;606;632;1103KN;T;T94;T94j
43087;Gouden Leeuw;;;706;728;1103KP;T;T94;T94j
43087;Gouden Leeuw;;;730;748;1103KR;T;T94;T94j
43087;Gouden Leeuw;;;806;828;1103KS;T;T94;T94j
43087;Gouden Leeuw;;;830;854;1103KT;T;T94;T94j
43087;Gouden Leeuw;;;900;918;1103KV;T;T94;T94j
43087;Gouden Leeuw;;;920;934;1103KW;T;T94;T94j
43087;Gouden Leeuw;;;1004;1018;1103KX;T;T94;T94j
43087;Gouden Leeuw;;;1020;1040;1103KZ;T;T94;T94j
13137;Goudestein;1;97;;;1081AZ;K;K90;K90d
13161;Goudreinetstraat;1;17;;;1033KW;N;N65;N65c
13161;Goudreinetstraat;19A;33A;;;1033KX;N;N65;N65c
13161;Goudreinetstraat;;;2;16;1033KW;N;N65;N65c
13161;Goudreinetstraat;;;18;34;1033KX;N;N65;N65c
13188;Goudriaanstraat;1;5;;;1097LN;M;M55;M55i
13188;Goudriaanstraat;7;11;;;1097LP;M;M55;M55i
13188;Goudriaanstraat;13;17;;;1097LR;M;M55;M55i
13188;Goudriaanstraat;19;21;;;1097LS;M;M55;M55i
13188;Goudriaanstraat;23;27;;;1097LT;M;M55;M55i
13188;Goudriaanstraat;;;2;6;1097LN;M;M55;M55i
13188;Goudriaanstraat;;;8;12;1097LP;M;M55;M55i
13188;Goudriaanstraat;;;14;18;1097LR;M;M55;M55i
13188;Goudriaanstraat;;;20;22;1097LS;M;M55;M55i
13188;Goudriaanstraat;;;24;26;1097LT;M;M55;M55i
13196;Goudsbloemstraat;1A;45E;;;1015JJ;A;A06;A06a
13196;Goudsbloemstraat;49A;117N;;;1015JK;A;A06;A06a
13196;Goudsbloemstraat;123;135;;;1015JL;A;A06;A06a
13196;Goudsbloemstraat;137A;177D;;;1015JM;A;A06;A06a
13196;Goudsbloemstraat;179A;209C;;;1015JN;A;A06;A06a
13196;Goudsbloemstraat;;;2A;32G;1015JP;A;A06;A06a
13196;Goudsbloemstraat;;;34A;76F;1015JR;A;A06;A06a
13196;Goudsbloemstraat;;;80A;110L;1015JS;A;A06;A06a
13196;Goudsbloemstraat;;;112A;166G;1015JT;A;A06;A06a
13218;Gouwenaarssteeg;23;25;;;1012MZ;A;A01;A01b
13218;Gouwenaarssteeg;;;4A;24C;1012MZ;A;A01;A01b
13226;Govert Flinckstraat;1;29;;;1072EB;K;K24;K24d
13226;Govert Flinckstraat;31A;59E;;;1072EC;K;K24;K24d
13226;Govert Flinckstraat;61A;87E;;;1072ED;K;K24;K24d
13226;Govert Flinckstraat;87B;87B;;;1072ED;K;K24;K24e
13226;Govert Flinckstraat;89;109;;;1072EE;K;K24;K24e
13226;Govert Flinckstraat;111A;131H;;;1072EG;K;K24;K24e
13226;Govert Flinckstraat;133A;147G;;;1072EH;K;K24;K24e
13226;Govert Flinckstraat;149A;169H;;;1073BS;K;K24;K24e
13226;Govert Flinckstraat;171;189;;;1073BT;K;K24;K24e
13226;Govert Flinckstraat;191A;215D;;;1073BV;K;K24;K24e
13226;Govert Flinckstraat;217A;245N;;;1073BW;K;K24;K24e
13226;Govert Flinckstraat;247A;261F;;;1073BX;K;K24;K24e
13226;Govert Flinckstraat;263A;273C;;;1073BZ;K;K24;K24e
13226;Govert Flinckstraat;275;287;;;1073CA;K;K24;K24e
13226;Govert Flinckstraat;289A;309B;;;1074CA;K;K24;K24a
13226;Govert Flinckstraat;311A;329B;;;1074CB;K;K24;K24a
13226;Govert Flinckstraat;331;347;;;1074CC;K;K24;K24a
13226;Govert Flinckstraat;351;369;;;1074CD;K;K24;K24a
13226;Govert Flinckstraat;;;2A;82F;1072EJ;K;K24;K24d
13226;Govert Flinckstraat;;;84A;92E;1072EK;K;K24;K24d
13226;Govert Flinckstraat;;;104A;118E;1072EL;K;K24;K24d
13226;Govert Flinckstraat;;;122;140;1072EM;K;K24;K24e
13226;Govert Flinckstraat;;;142A;162G;1072EN;K;K24;K24e
13226;Govert Flinckstraat;;;164A;178G;1072EP;K;K24;K24e
13226;Govert Flinckstraat;;;180A;202D;1073CB;K;K24;K24e
13226;Govert Flinckstraat;;;204A;228C;1073CC;K;K24;K24e
13226;Govert Flinckstraat;;;230A;248B;1073CD;K;K24;K24e
13226;Govert Flinckstraat;;;250A;268B;1073CE;K;K24;K24e
13226;Govert Flinckstraat;;;270A;286D;1073CG;K;K24;K24e
13226;Govert Flinckstraat;;;288A;306C;1073CH;K;K24;K24e
13226;Govert Flinckstraat;;;308A;326D;1073CJ;K;K24;K24e
13226;Govert Flinckstraat;;;326B;326B;1073CJ;K;K24;K24a
13226;Govert Flinckstraat;;;328A;348B;1074CE;K;K24;K24a
13226;Govert Flinckstraat;;;350A;368E;1074CG;K;K24;K24a
13226;Govert Flinckstraat;;;370A;388E;1074CH;K;K24;K24a
13226;Govert Flinckstraat;;;390A;416A;1074CJ;K;K24;K24a
62820;Gowin Knightstraat;1;1;;;1086WG;M;M35;M35b
13234;Graaf Florisstraat;1A;13A;;;1091TD;M;M27;M27b
13234;Graaf Florisstraat;15;31;;;1091TE;M;M27;M27b
13234;Graaf Florisstraat;;;2F;18L;1091TG;M;M27;M27b
13242;Graafschapstraat;3;9;;;1079PD;K;K52;K52g
13242;Graafschapstraat;11;17;;;1079PE;K;K52;K52g
13242;Graafschapstraat;;;2;236;1079PE;K;K52;K52h
13242;Graafschapstraat;;;238;238;;K;K52;K52h
13250;Graanstraat;1;39;;;1097TA;M;M57;M57a
13250;Graanstraat;41;73;;;1097TB;M;M57;M57a
13250;Graanstraat;;;2;38;1097TC;M;M57;M57a
13250;Graanstraat;;;40;74;1097TD;M;M57;M57a
13269;Graftdijkerstraat;1;31;;;1023EJ;N;N62;N62b
13269;Graftdijkerstraat;;;2;28;1023EK;N;N62;N62b
13277;Graham Bellstraat;1;11;;;1097DD;M;M55;M55d
13277;Graham Bellstraat;;;2;12;1097DD;M;M55;M55d
55603;Gran Paradiso;1;13;;;1060PC;F;F84;F84b
13285;Granaatstraat;1;15;;;1074HK;K;K26;K26a
13285;Granaatstraat;17;95;;;1074HL;K;K26;K26a
13285;Granaatstraat;;;4;16;1074HM;K;K26;K26a
13285;Granaatstraat;;;18;80;1074HN;K;K26;K26a
13293;Granidastraat;1;7;;;1055HD;E;E37;E37c
13293;Granidastraat;9;19;;;1055HE;E;E37;E37c
13293;Granidastraat;21;27;;;1055HG;E;E37;E37c
13293;Granidastraat;29;39;;;1055HH;E;E37;E37c
13293;Granidastraat;;;4;16;1055HJ;E;E37;E37c
13293;Granidastraat;;;18;28;1055HK;E;E37;E37c
13293;Granidastraat;;;30;44;1055HL;E;E37;E37c
13293;Granidastraat;;;46;56;1055HM;E;E37;E37c
13293;Granidastraat;;;58;68;1055HN;E;E37;E37c
13293;Granidastraat;;;70;80;1055HP;E;E37;E37c
13293;Granidastraat;;;82;92;1055HR;E;E37;E37c
69788;Granulaatplein;;;;;;;;
13323;Grasrijk;1;5;;;1068BR;F;F81;F81a
13323;Grasrijk;7;11;;;1068BS;F;F81;F81a
13323;Grasrijk;13;17;;;1068BT;F;F81;F81a
13323;Grasrijk;19;23;;;1068BV;F;F81;F81a
13323;Grasrijk;25;27;;;1068BW;F;F81;F81a
13323;Grasrijk;29;31;;;1068BX;F;F81;F81a
13323;Grasrijk;;;2;6;1068BR;F;F81;F81a
13323;Grasrijk;;;8;12;1068BS;F;F81;F81a
13323;Grasrijk;;;14;18;1068BT;F;F81;F81a
13323;Grasrijk;;;20;24;1068BV;F;F81;F81a
13323;Grasrijk;;;26;28;1068BW;F;F81;F81a
13323;Grasrijk;;;30;32;1068BX;F;F81;F81a
13331;Grasweg;5A;31A;;;1031HW;N;N71;N71h
13331;Grasweg;21A;41Z;;;1031HW;N;N71;N71g
13331;Grasweg;47A;85D;;;1031HX;N;N71;N71g
13331;Grasweg;;;6A;20A;1031HW;N;N71;N71h
13331;Grasweg;;;22A;46A;1031HW;N;N71;N71g
13331;Grasweg;;;48B;52C;1031HX;N;N71;N71g
13358;Gravenstraat;1A;21T;;;1012NL;A;A01;A01e
13358;Gravenstraat;;;2A;64D;1012NM;A;A01;A01e
48720;Gravestein;3A;943C;;;1103BH;T;T94;T94m
48720;Gravestein;25B;25B;;;;T;T94;T94m
48720;Gravestein;;;2A;944A;1103BH;T;T94;T94m
13366;Grensstraat;1A;19D;;;1091SV;M;M27;M27b
13366;Grensstraat;21A;45D;;;1091SW;M;M27;M27b
13366;Grensstraat;;;2;14;1091SX;M;M27;M27b
13366;Grensstraat;;;16A;118D;1091SZ;M;M27;M27b
13374;Grevelingenstraat;1;21;;;1078KM;K;K52;K52a
13374;Grevelingenstraat;;;2;12;1078KN;K;K52;K52a
13374;Grevelingenstraat;;;14;24;1078KP;K;K52;K52a
13374;Grevelingenstraat;;;26;38;1078KR;K;K52;K52a
13382;Grianestraat;1A;7D;;;1055EX;E;E37;E37c
13382;Grianestraat;9A;13D;;;1055EZ;E;E37;E37c
13382;Grianestraat;15;21;;;1055GA;E;E37;E37c
13382;Grianestraat;;;2A;8D;1055EX;E;E37;E37c
13382;Grianestraat;;;14;14;1055EZ;E;E37;E37c
13382;Grianestraat;;;16;22;1055GA;E;E37;E37c
13390;Griendstraat;1;35;;;1069TZ;F;F83;F83a
13390;Griendstraat;;;10;32;1069VA;F;F83;F83a
13390;Griendstraat;;;34;44;1069VB;F;F83;F83a
13404;Griftstraat;1;13;;;1079XT;K;K54;K54d
13404;Griftstraat;15;25;;;1079XV;K;K54;K54d
13404;Griftstraat;27;37;;;1079XW;K;K54;K54d
13404;Griftstraat;39;45;;;1079XX;K;K54;K54d
13404;Griftstraat;47;55;;;1079XZ;K;K54;K54d
13404;Griftstraat;;;2;12;1079ZA;K;K54;K54d
13404;Griftstraat;;;14;24;1079ZB;K;K54;K54d
13404;Griftstraat;;;26;36;1079ZC;K;K54;K54d
13404;Griftstraat;;;38;44;1079ZD;K;K54;K54d
13404;Griftstraat;;;46;54;1079ZE;K;K54;K54d
55123;Grimbergenstraat;1;19;;;1066JT;F;F88;F88h
55123;Grimbergenstraat;;;2;34;1066JT;F;F88;F88h
13412;Grimburgwal;1A;15D;;;1012GA;A;A00;A00d
13412;Grimburgwal;;;2;10;1012GA;A;A00;A00d
13420;Griseldestraat;1;21;;;1055AR;E;E38;E38c
13420;Griseldestraat;23;33;;;1055AS;E;E38;E38c
13420;Griseldestraat;35;47;;;1055AT;E;E38;E38c
13420;Griseldestraat;;;2;12;1055AV;E;E38;E38c
13420;Griseldestraat;;;14;22;1055AW;E;E38;E38c
13420;Griseldestraat;;;24;34;1055AX;E;E38;E38c
13420;Griseldestraat;;;36;42;1055AZ;E;E38;E38c
13447;Groen van Prinstererstraat;1A;25D;;;1051ED;E;E14;E14d
13447;Groen van Prinstererstraat;27A;41E;;;1051EH;E;E14;E14d
13447;Groen van Prinstererstraat;43;57;;;1051EJ;E;E14;E14d
13447;Groen van Prinstererstraat;59;73;;;1051EK;E;E14;E14d
13447;Groen van Prinstererstraat;79A;85A;;;1051EL;E;E14;E14d
13447;Groen van Prinstererstraat;87;101;;;1051EM;E;E14;E14d
13447;Groen van Prinstererstraat;;;2A;18C;1051EE;E;E14;E14e
13447;Groen van Prinstererstraat;;;20A;34A;1051EG;E;E14;E14e
13447;Groen van Prinstererstraat;;;38;60;1051EN;E;E14;E14e
13447;Groen van Prinstererstraat;;;62;92;1051EP;E;E14;E14e
13447;Groen van Prinstererstraat;;;96;110;1051ER;E;E14;E14e
13455;Groenburgwal;1A;27G;;;1011HR;A;A04;A04h
13455;Groenburgwal;29A;57E;;;1011HS;A;A04;A04h
13455;Groenburgwal;59A;73E;;;1011HT;A;A04;A04h
13455;Groenburgwal;;;2A;22D;1011HV;A;A04;A04h
13455;Groenburgwal;;;24A;44F;1011HW;A;A04;A04h
13455;Groenburgwal;;;46A;58G;1011HX;A;A04;A04h
69949;Groene Ridderhof;;;;;;;;
69950;Groene Ridderpad;;;;;;;;
13463;Groenehuyzen;1;11;;;1068DR;F;F81;F81a
13463;Groenehuyzen;13;23;;;1068DS;F;F81;F81a
13463;Groenehuyzen;;;2;12;1068DR;F;F81;F81a
13463;Groenehuyzen;;;14;24;1068DS;F;F81;F81a
13471;Groenendaalstraat;3;21;;;1058LD;K;K44;K44b
13471;Groenendaalstraat;23;47;;;1058LE;K;K44;K44b
13471;Groenendaalstraat;;;2;22;1058LG;K;K44;K44b
13471;Groenendaalstraat;;;24;48;1058LH;K;K44;K44b
13498;Groeneveen;1A;17C;;;1103EA;T;T94;T94c
13498;Groeneveen;19;35;;;1103EB;T;T94;T94c
13498;Groeneveen;37;53;;;1103EC;T;T94;T94c
13498;Groeneveen;55;71;;;1103ED;T;T94;T94c
13498;Groeneveen;73;89;;;1103EE;T;T94;T94c
13498;Groeneveen;91A;109D;;;1103EG;T;T94;T94c
13498;Groeneveen;111;125;;;1103EH;T;T94;T94c
13498;Groeneveen;127;143;;;1103EJ;T;T94;T94c
13498;Groeneveen;145;161;;;1103EK;T;T94;T94c
13498;Groeneveen;163A;181B;;;1103EL;T;T94;T94c
